OID_,MODE,NAMEID,NAME,OPERATOR,ONEWAY,RT_DIST,PK_PRD,OK_PRD,PK_HEADWAY,OK_HEADWAY,PK_RT_TIME,OK_RT_TIME,PK_SPEED,OK_SPEED,PK_D_BOARD,PK_W_BOARD,PK_BOARD,PK_ALIGHT,OK_D_BOARD,OK_W_BOARD,OK_BOARD,OK_ALIGHT,DY_D_BOARD,DY_W_BOARD,DY_BOARD,DY_ALIGHT,PK_VEH,OK_VEH,DY_VEH,PK_REVMI,OK_REVMI,DY_REVMI,PK_REVHR,OK_REVHR,DY_REVHR
,4,71.0000000,S470,0.000000000000000,1,81.3799973,6,10,20,30,287.0199890,258.6499939,17.0000000,18.8999996,35.0200005,1271.8100586,1306.8299561,1306.8299561,22.7299995,1263.5300293,1286.2600098,1286.2600098,57.7500000,2535.3400879,2593.0900879,2593.0900879,15.0000000,9.0000000,15.0000000,1464.8000488,1627.5999756,3092.3999023,90.0000000,90.0000000,180.0000000
,4,72.0000000,S471,0.000000000000000,1,13.4099998,6,10,40,0,56.3800011,43.4300003,14.3000002,18.5000000,0.9400000,222.8999939,223.8399963,223.8399963,0.0000000,0.0000000,0.0000000,0.0000000,0.9400000,222.8999939,223.8399963,223.8399963,2.0000000,0.0000000,2.0000000,120.6900024,0.0000000,120.6900024,12.0000000,0.0000000,12.0000000
,4,73.0000000,S509,0.000000000000000,0,28.0599995,6,10,30,30,109.2699966,104.7099991,15.3999996,16.1000004,59.6399994,469.4700012,529.1099854,529.1099854,12.3599997,448.6300049,460.9899902,460.9899902,72.0000000,918.0999756,990.0999756,990.0999756,4.0000000,4.0000000,4.0000000,336.7200012,561.2000122,897.9199829,24.0000000,40.0000000,64.0000000
,4,74.0000000,S513,0.000000000000000,0,32.0200005,6,10,30,0,125.6100006,119.9000015,15.3000002,16.0000000,35.3300018,540.0000000,575.3300171,575.3400269,0.0000000,0.0000000,0.0000000,0.0000000,35.3300018,540.0000000,575.3300171,575.3400269,5.0000000,0.0000000,5.0000000,384.2399902,0.0000000,384.2399902,30.0000000,0.0000000,30.0000000
,4,75.0000000,S519/520,0.000000000000000,1,4.8400002,6,10,30,30,18.0400009,18.2000008,16.1000004,16.0000000,9.9799995,52.2900009,62.2700005,62.2700005,2.4300001,55.5999985,58.0299988,58.0299988,12.4099998,107.8899994,120.3000031,120.3000031,1.0000000,1.0000000,1.0000000,58.0800018,96.8000031,154.8800049,6.0000000,10.0000000,16.0000000
,4,76.0000000,S525,0.000000000000000,0,10.0000000,6,10,30,30,37.3199997,36.5000000,16.1000004,16.3999996,0.8900000,76.2500000,77.1399994,77.1399994,0.4300000,67.7900009,68.2200012,68.2200012,1.3200001,144.0399933,145.3600006,145.3600006,2.0000000,2.0000000,2.0000000,120.0000000,200.0000000,320.0000000,12.0000000,20.0000000,32.0000000
,4,77.0000000,S526,0.000000000000000,0,11.7200003,6,10,40,40,33.5400009,33.6300011,21.0000000,20.8999996,2.9500000,132.3699951,135.3200073,135.3200073,1.2200000,28.1499996,29.3700008,29.3700008,4.1700001,160.5200043,164.6900024,164.6900024,1.0000000,1.0000000,1.0000000,105.4800034,175.8000031,281.2799988,6.0000000,10.0000000,16.0000000
,4,78.0000000,S54,0.000000000000000,0,17.7399998,6,10,15,15,58.7400017,55.7900009,18.1000004,19.1000004,31.9300003,892.9199829,924.8499756,924.8499756,10.1599998,529.0000000,539.1599731,539.1599731,42.0900002,1421.9200439,1464.0100098,1464.0100098,4.0000000,4.0000000,4.0000000,425.7600098,709.5999756,1135.4000244,24.0000000,40.0000000,64.0000000
,4,79.0000000,S551,0.000000000000000,1,11.3299999,6,10,30,0,27.4400005,26.5000000,24.7999992,25.7000008,1.9200000,91.7099991,93.6299973,93.6299973,0.0000000,0.0000000,0.0000000,0.0000000,1.9200000,91.7099991,93.6299973,93.6299973,1.0000000,0.0000000,1.0000000,135.9600067,0.0000000,135.9600067,6.0000000,0.0000000,6.0000000
,4,80.0000000,S6,0.000000000000000,1,13.5200005,6,10,30,30,54.6399994,54.8199997,14.8000002,14.8000002,216.5700073,727.0499878,943.6199951,943.6199951,47.7299995,519.5999756,567.3300171,567.3300171,264.2999878,1246.6500244,1510.9499512,1510.9499512,2.0000000,2.0000000,2.0000000,162.2400055,270.3999939,432.6400146,12.0000000,20.0000000,32.0000000
,4,81.0000000,S62,0.000000000000000,0,20.2600002,6,10,30,60,66.7200012,63.5400009,18.2000008,19.1000004,6.6999998,392.3900146,399.0899963,399.0899963,1.7800000,220.2599945,222.0399933,222.0399933,8.4799995,612.6500244,621.1300049,621.1300049,3.0000000,2.0000000,3.0000000,243.1199951,202.6000061,445.7200012,18.0000000,20.0000000,38.0000000
,4,82.0000000,S72,0.000000000000000,0,10.3999996,6,10,30,60,39.7799988,39.3499985,15.6999998,15.8999996,5.0000000,343.5700073,348.5700073,348.5700073,1.1400000,244.1900024,245.3300018,245.3300018,6.1399999,587.7600098,593.9000244,593.9000244,2.0000000,1.0000000,2.0000000,124.8000031,104.0000000,228.8000031,12.0000000,10.0000000,22.0000000
,4,83.0000000,S9,0.000000000000000,0,19.6200008,6,10,15,15,76.0899963,75.9100037,15.5000000,15.5000000,23.2099991,983.6699829,1006.8800049,1006.8800049,5.0300002,803.6599731,808.6900024,808.6900024,28.2399998,1787.3299561,1815.5699463,1815.5699463,6.0000000,6.0000000,6.0000000,470.8800049,784.7999878,1255.6999512,36.0000000,60.0000000,96.0000000
,4,84.0000000,SF453,0.000000000000000,1,34.6800003,6,10,60,60,44.4599991,43.5600014,46.7999992,47.7999992,0.4600000,5.5400000,6.0000000,6.0000000,0.2800000,9.3299999,9.6099997,9.6099997,0.7400000,14.8699999,15.6099997,15.6099997,1.0000000,1.0000000,1.0000000,208.0800018,346.7999878,554.8800049,6.0000000,10.0000000,16.0000000
,4,85.0000000,SF504,0.000000000000000,0,17.2399998,6,10,60,60,52.1300011,51.9900017,19.7999992,19.8999996,0.3900000,98.1500015,98.5400009,98.5400009,0.3500000,61.2599983,61.6100006,61.6100006,0.7400000,159.4100037,160.1499939,160.1499939,1.0000000,1.0000000,1.0000000,103.4400024,172.3999939,275.8399963,6.0000000,10.0000000,16.0000000
,4,86.0000000,SF514,0.000000000000000,0,12.8199997,6,10,30,0,50.1399994,50.1199989,15.3000002,15.3000002,17.4200001,152.3300018,169.7500000,169.7500000,0.0000000,0.0000000,0.0000000,0.0000000,17.4200001,152.3300018,169.7500000,169.7500000,2.0000000,0.0000000,2.0000000,153.8399963,0.0000000,153.8399963,12.0000000,0.0000000,12.0000000
,4,87.0000000,SF518,0.000000000000000,0,21.4799995,6,10,60,60,64.6299973,64.3300018,19.8999996,20.0000000,0.9100000,93.3199997,94.2300034,94.2300034,0.6900000,58.5299988,59.2200012,59.2200012,1.6000000,151.8500061,153.4499969,153.4499969,2.0000000,2.0000000,2.0000000,128.8800049,214.8000031,343.6799927,12.0000000,20.0000000,32.0000000
,4,88.0000000,SF522,0.000000000000000,0,5.9400001,6,10,30,0,21.4699993,20.0799999,16.6000004,17.7000008,1.8200001,52.1899986,54.0099983,54.0099983,0.0000000,0.0000000,0.0000000,0.0000000,1.8200001,52.1899986,54.0099983,54.0099983,1.0000000,0.0000000,1.0000000,71.2799988,0.0000000,71.2799988,6.0000000,0.0000000,6.0000000
,4,89.0000000,SF534,0.000000000000000,1,13.8699999,6,10,60,0,45.8600006,43.7700005,18.1000004,19.0000000,3.5200000,163.6199951,167.1399994,167.1399994,0.0000000,0.0000000,0.0000000,0.0000000,3.5200000,163.6199951,167.1399994,167.1399994,1.0000000,0.0000000,1.0000000,83.2200012,0.0000000,83.2200012,6.0000000,0.0000000,6.0000000
,4,90.0000000,SF546,0.000000000000000,0,18.7800007,6,10,60,60,61.3499985,60.7999992,18.3999996,18.5000000,0.8300000,83.5500031,84.3799973,84.3799973,0.6900000,91.4899979,92.1800003,92.1800003,1.5200000,175.0399933,176.5599976,176.5599976,2.0000000,2.0000000,2.0000000,112.6800003,187.8000031,300.4800110,12.0000000,20.0000000,32.0000000
,4,91.0000000,SF547,0.000000000000000,1,13.4899998,6,10,60,60,42.9300003,42.2500000,18.8999996,19.2000008,0.8200000,76.4499969,77.2699966,77.2699966,0.5500000,51.1300011,51.6800003,51.6800003,1.3700000,127.5800018,128.9499969,128.9499969,1.0000000,1.0000000,1.0000000,80.9400024,134.8999939,215.8399963,6.0000000,10.0000000,16.0000000
,4,92.0000000,SF556,0.000000000000000,0,10.6999998,6,10,30,60,33.9599991,31.4500008,18.8999996,20.3999996,1.1500000,31.0400009,32.1899986,32.2000008,0.5700000,42.2500000,42.8199997,42.8199997,1.7200000,73.2900009,75.0100021,75.0199966,2.0000000,1.0000000,2.0000000,128.3999939,107.0000000,235.3999939,12.0000000,10.0000000,22.0000000
,4,93.0000000,SF570,0.000000000000000,0,16.7600002,6,10,30,30,56.9900017,55.3699989,17.6000004,18.2000008,2.4700000,100.0000000,102.4700012,102.4700012,0.7900000,102.5800018,103.3700027,103.3700027,3.2600000,202.5800018,205.8399963,205.8399963,2.0000000,2.0000000,2.0000000,201.1199951,335.2000122,536.3200073,12.0000000,20.0000000,32.0000000
,4,94.0000000,SF578,0.000000000000000,0,13.8800001,6,10,30,30,49.2200012,47.6699982,16.8999996,17.5000000,1.5200000,77.5100021,79.0299988,79.0299988,0.8500000,64.9199982,65.7699966,65.7699966,2.3699999,142.4299927,144.8000031,144.8000031,2.0000000,2.0000000,2.0000000,166.5599976,277.6000061,444.1600037,12.0000000,20.0000000,32.0000000
,4,95.0000000,SF590,0.000000000000000,0,11.5400000,6,10,45,45,41.1800003,39.8400002,16.7999992,17.3999996,19.7199993,251.0899963,270.8099976,270.8099976,1.6900001,141.3300018,143.0200043,143.0200043,21.4099998,392.4200134,413.8299866,413.8299866,1.0000000,1.0000000,1.0000000,92.3199997,153.8699951,246.1900024,6.0000000,10.0000000,16.0000000
,4,96.0000000,SF94,0.000000000000000,0,6.5799999,6,10,30,30,21.9500008,21.6700001,18.0000000,18.2000008,1.5900000,113.9499969,115.5400009,115.5400009,0.8500000,99.2699966,100.1200027,100.1200027,2.4400001,213.2200012,215.6600037,215.6600037,1.0000000,1.0000000,1.0000000,78.9599991,131.6000061,210.5599976,6.0000000,10.0000000,16.0000000
,5,97.0000000,BRT3500S,0.000000000000000,0,28.6599998,6,10,15,15,82.6100006,80.1299973,20.7999992,21.5000000,23.7099991,1027.7900391,1051.5000000,1051.5000000,9.5900002,695.5800171,705.1699829,705.1699829,33.2999992,1723.3699951,1756.6700439,1756.6700439,6.0000000,6.0000000,6.0000000,687.8400269,1146.4000244,1834.1999512,36.0000000,60.0000000,96.0000000
,6,98.0000000,S2X,0.000000000000000,1,4.8000002,6,10,15,0,21.9300003,20.9300003,13.1000004,13.8000002,108.7099991,231.3399963,340.0499878,340.0499878,0.0000000,0.0000000,0.0000000,0.0000000,108.7099991,231.3399963,340.0499878,340.0499878,2.0000000,0.0000000,2.0000000,115.1999969,0.0000000,115.1999969,12.0000000,0.0000000,12.0000000
,6,99.0000000,S451X,0.000000000000000,1,43.0499992,6,10,30,0,57.5999985,57.1100006,44.7999992,45.2000008,0.1500000,326.4200134,326.5700073,326.5700073,0.0000000,0.0000000,0.0000000,0.0000000,0.1500000,326.4200134,326.5700073,326.5700073,2.0000000,0.0000000,2.0000000,516.5999756,0.0000000,516.5999756,12.0000000,0.0000000,12.0000000
,6,100.0000000,S456,0.000000000000000,1,40.8600006,6,10,360,0,107.1100006,77.5299988,22.8999996,31.6000004,14.8100004,99.4800034,114.2900009,114.2900009,0.0000000,0.0000000,0.0000000,0.0000000,14.8100004,99.4800034,114.2900009,114.2900009,1.0000000,0.0000000,1.0000000,40.8600006,0.0000000,40.8600006,6.0000000,0.0000000,6.0000000
,6,101.0000000,S472X,0.000000000000000,1,34.1100006,6,10,30,0,90.6399994,56.6899986,22.6000004,36.0999985,93.2200012,217.5800018,310.7999878,310.7999878,0.0000000,0.0000000,0.0000000,0.0000000,93.2200012,217.5800018,310.7999878,310.7999878,4.0000000,0.0000000,4.0000000,409.3200073,0.0000000,409.3200073,24.0000000,0.0000000,24.0000000
,6,102.0000000,S473X,0.000000000000000,1,40.7500000,6,10,30,0,132.3399963,92.2399979,18.5000000,26.5000000,225.4299927,390.3099976,615.7399902,615.7399902,0.0000000,0.0000000,0.0000000,0.0000000,225.4299927,390.3099976,615.7399902,615.7399902,5.0000000,0.0000000,5.0000000,489.0000000,0.0000000,489.0000000,30.0000000,0.0000000,30.0000000
,6,103.0000000,S902,0.000000000000000,1,41.4500008,6,10,15,0,94.8099976,92.4000015,26.2000008,26.8999996,115.5599976,610.5100098,726.0700073,726.0700073,0.0000000,0.0000000,0.0000000,0.0000000,115.5599976,610.5100098,726.0700073,726.0700073,7.0000000,0.0000000,7.0000000,994.7999878,0.0000000,994.7999878,42.0000000,0.0000000,42.0000000
,7,104.0000000,Blue,0.000000000000000,0,38.4799995,6,10,15,15,94.7399979,94.7399979,24.3999996,24.3999996,1981.0999756,8606.9404297,10588.0400391,10588.0302734,705.4699707,7376.2998047,8081.7700195,8081.7700195,2686.5700684,15983.2402344,18669.8105469,18669.8007813,7.0000000,7.0000000,7.0000000,923.5200195,1539.1999512,2462.6999512,42.0000000,70.0000000,112.0000000
,7,105.0000000,Green,0.000000000000000,0,28.4200001,6,10,15,15,88.8000031,88.8000031,19.2000008,19.2000008,821.5700073,8435.8203125,9257.3896484,9257.3896484,306.1000061,8545.7998047,8851.9003906,8851.9003906,1127.6700439,16981.6191406,18109.2890625,18109.2890625,6.0000000,6.0000000,6.0000000,682.0800171,1136.8000488,1818.9000244,36.0000000,60.0000000,96.0000000
,7,106.0000000,Red,0.000000000000000,0,46.5000000,6,10,15,15,114.4000015,114.4000015,24.3999996,24.3999996,2789.5500488,14300.1699219,17089.7207031,17089.7207031,529.9400024,10297.2099609,10827.1503906,10827.1503906,3319.4899902,24597.3808594,27916.8691406,27916.8691406,8.0000000,8.0000000,8.0000000,1116.0000000,1860.0000000,2976.0000000,48.0000000,80.0000000,128.0000000
,7,107.0000000,Sline,0.000000000000000,0,3.5200000,6,10,15,15,15.3000002,15.3000002,13.8000002,13.8000002,0.3400000,325.8200073,326.1600037,326.1600037,0.2000000,346.3999939,346.6000061,346.6000061,0.5400000,672.2199707,672.7600098,672.7600098,2.0000000,2.0000000,2.0000000,84.4800034,140.8000031,225.2799988,12.0000000,20.0000000,32.0000000
,8,108.0000000,OGPNShuttle,0.000000000000000,0,12.3199997,6,10,360,0,18.0400009,18.0400009,41.0000000,41.0000000,6.9200001,339.2900085,346.2099915,346.2099915,0.0000000,0.0000000,0.0000000,0.0000000,6.9200001,339.2900085,346.2099915,346.2099915,1.0000000,0.0000000,1.0000000,12.3199997,0.0000000,12.3199997,6.0000000,0.0000000,6.0000000
,8,109.0000000,RCRT_OGPN,0.000000000000000,0,162.1999969,6,10,30,60,239.5500031,239.5500031,40.5999985,40.5999985,7655.9702148,11013.8603516,18669.8300781,18669.8300781,1373.6700439,4594.1000977,5967.7700195,5967.7700195,9029.6396484,15607.9599609,24637.5996094,24637.5996094,8.0000000,4.0000000,8.0000000,1946.4000244,1622.0000000,3568.3999023,48.0000000,40.0000000,88.0000000
,9,110.0000000,BRT_ProOrm,0.000000000000000,0,22.1800003,6,10,6,10,82.3099976,82.2300034,16.2000008,16.2000008,250.3200073,10911.0097656,11161.3300781,11161.3300781,34.5600014,3379.5600586,3414.1201172,3414.1201172,284.8800049,14290.5703125,14575.4501953,14575.4501953,14.0000000,9.0000000,14.0000000,1330.8000488,1330.8000488,2661.6000977,84.0000000,90.0000000,174.0000000
